question_id,date,number,cert_id,exam,subject_id,review,final_topic,final_title,relation_action,current_container_slug,proposed_target_slug,slug_state,frontmatter_inclusion,blocking_reason,review_resolution,automatic_confidence,relation_state
20110417_021,2011-04-17,21,energy-management,written,1,,auxiliary-feedwater-equipment,급수·부대설비,existing-slug,boiler-auxiliary-equipment,boiler-auxiliary-equipment,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20110417_022,2011-04-17,22,energy-management,written,1,,efficiency-output-heat-balance,효율·증발량·열정산,existing-slug,boiler-efficiency-heat-balance,boiler-efficiency-heat-balance,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20110417_023,2011-04-17,23,energy-management,written,1,,steam-traps-condensate,증기트랩·응축수 환수,split-candidate,boiler-piping-insulation,steam-traps-condensate,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20110417_024,2011-04-17,24,energy-management,written,1,,automatic-control-interlocks,자동제어·인터록,existing-slug,boiler-control-systems,boiler-control-systems,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20110417_025,2011-04-17,25,energy-management,written,1,,combustion-air-calculation,연소·공기비·배기가스 계산,existing-slug,boiler-installation-combustion,boiler-installation-combustion,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,medium,proposal-only-not-applied
20110417_026,2011-04-17,26,energy-management,written,1,,auxiliary-feedwater-equipment,급수·부대설비,existing-slug,boiler-auxiliary-equipment,boiler-auxiliary-equipment,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20110417_027,2011-04-17,27,energy-management,written,1,,burners-furnaces-atomization,버너·화격자·연소장치,split-candidate,boiler-installation-combustion,burners-furnaces-atomization,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20110417_028,2011-04-17,28,energy-management,written,1,,fuel-properties,연료 특성·발열량,split-candidate,boiler-installation-combustion,fuel-properties,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20110417_029,2011-04-17,29,energy-management,written,1,,efficiency-output-heat-balance,효율·증발량·열정산,existing-slug,boiler-efficiency-heat-balance,boiler-efficiency-heat-balance,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,medium,proposal-only-not-applied
20110417_030,2011-04-17,30,energy-management,written,1,,energy-laws-inspection,에너지 관계법규·검사,existing-slug,energy-laws-and-inspection,energy-laws-and-inspection,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,medium,proposal-only-not-applied
20110417_031,2011-04-17,31,energy-management,written,1,,draft-flue-gas,통풍·연도·굴뚝,split-candidate,boiler-installation-combustion,draft-flue-gas,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20110417_032,2011-04-17,32,energy-management,written,1,,failures-accidents-safety,고장·사고·작업안전,existing-slug,boiler-work-safety,boiler-work-safety,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20110417_033,2011-04-17,33,energy-management,written,1,,water-treatment-corrosion,수질관리·스케일·부식,existing-slug,boiler-water-treatment,boiler-water-treatment,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20110417_034,2011-04-17,34,energy-management,written,1,,auxiliary-feedwater-equipment,급수·부대설비,existing-slug,boiler-auxiliary-equipment,boiler-auxiliary-equipment,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20110417_035,2011-04-17,35,energy-management,written,1,,burners-furnaces-atomization,버너·화격자·연소장치,split-candidate,boiler-installation-combustion,burners-furnaces-atomization,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20110417_036,2011-04-17,36,energy-management,written,1,,heating-systems,증기·온수·복사난방,split-candidate,boiler-piping-insulation,heating-systems,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20110417_037,2011-04-17,37,energy-management,written,1,,heating-load-radiators,난방부하·방열기 계산,split-candidate,boiler-installation-combustion,heating-load-radiators,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20110417_038,2011-04-17,38,energy-management,written,1,,fuel-properties,연료 특성·발열량,split-candidate,boiler-installation-combustion,fuel-properties,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,medium,proposal-only-not-applied
20110417_039,2011-04-17,39,energy-management,written,1,,operation-maintenance-preservation,기동·운전·정지·보존,existing-slug,boiler-operation-maintenance,boiler-operation-maintenance,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,medium,proposal-only-not-applied
20110417_040,2011-04-17,40,energy-management,written,1,,water-treatment-corrosion,수질관리·스케일·부식,existing-slug,boiler-water-treatment,boiler-water-treatment,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20110417_041,2011-04-17,41,energy-management,written,1,,safety-devices,안전장치·연소안전,existing-slug,boiler-protection-devices,boiler-protection-devices,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20110417_042,2011-04-17,42,energy-management,written,1,,operation-maintenance-preservation,기동·운전·정지·보존,existing-slug,boiler-operation-maintenance,boiler-operation-maintenance,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,pdf-reviewed,low,proposal-only-not-applied
20110417_043,2011-04-17,43,energy-management,written,1,,heating-systems,증기·온수·복사난방,split-candidate,boiler-piping-insulation,heating-systems,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20110417_044,2011-04-17,44,energy-management,written,1,,instruments-accessories,계측·부속장치,existing-slug,boiler-accessory-equipment,boiler-accessory-equipment,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20110417_045,2011-04-17,45,energy-management,written,1,,burners-furnaces-atomization,버너·화격자·연소장치,split-candidate,boiler-installation-combustion,burners-furnaces-atomization,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20110417_046,2011-04-17,46,energy-management,written,1,,instruments-accessories,계측·부속장치,existing-slug,boiler-accessory-equipment,boiler-accessory-equipment,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,medium,proposal-only-not-applied
20110417_047,2011-04-17,47,energy-management,written,1,,boiler-types-construction,보일러 형식·구조·재료,split-candidate,boiler-operation-basics,boiler-types-construction,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20110417_048,2011-04-17,48,energy-management,written,1,,heating-systems,증기·온수·복사난방,split-candidate,boiler-piping-insulation,heating-systems,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20110417_049,2011-04-17,49,energy-management,written,1,,safety-devices,안전장치·연소안전,existing-slug,boiler-protection-devices,boiler-protection-devices,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20110417_050,2011-04-17,50,energy-management,written,1,,operation-maintenance-preservation,기동·운전·정지·보존,existing-slug,boiler-operation-maintenance,boiler-operation-maintenance,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20110417_051,2011-04-17,51,energy-management,written,1,,heating-load-radiators,난방부하·방열기 계산,split-candidate,boiler-installation-combustion,heating-load-radiators,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20110417_052,2011-04-17,52,energy-management,written,1,,heating-systems,증기·온수·복사난방,split-candidate,boiler-piping-insulation,heating-systems,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20110417_053,2011-04-17,53,energy-management,written,1,,operation-maintenance-preservation,기동·운전·정지·보존,existing-slug,boiler-operation-maintenance,boiler-operation-maintenance,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20110417_054,2011-04-17,54,energy-management,written,1,,heating-systems,증기·온수·복사난방,split-candidate,boiler-piping-insulation,heating-systems,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20110417_055,2011-04-17,55,energy-management,written,1,,energy-laws-inspection,에너지 관계법규·검사,existing-slug,energy-laws-and-inspection,energy-laws-and-inspection,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20110417_056,2011-04-17,56,energy-management,written,1,,energy-laws-inspection,에너지 관계법규·검사,existing-slug,energy-laws-and-inspection,energy-laws-and-inspection,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20110417_057,2011-04-17,57,energy-management,written,1,,energy-laws-inspection,에너지 관계법규·검사,existing-slug,energy-laws-and-inspection,energy-laws-and-inspection,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20110417_058,2011-04-17,58,energy-management,written,1,,energy-laws-inspection,에너지 관계법규·검사,existing-slug,energy-laws-and-inspection,energy-laws-and-inspection,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20110417_059,2011-04-17,59,energy-management,written,1,,energy-laws-inspection,에너지 관계법규·검사,existing-slug,energy-laws-and-inspection,energy-laws-and-inspection,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20110417_060,2011-04-17,60,energy-management,written,1,,energy-laws-inspection,에너지 관계법규·검사,existing-slug,energy-laws-and-inspection,energy-laws-and-inspection,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20110731_001,2011-07-31,1,energy-management,written,1,,combustion-air-calculation,연소·공기비·배기가스 계산,existing-slug,boiler-installation-combustion,boiler-installation-combustion,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
