question_id,date,number,review,primary_topic,primary_title,current_slug,final_topic,final_title,final_current_slug,review_resolution,score,runner_up,runner_up_score,confidence,tied,secondary_topics,matched_terms,body
20120408_042,2012-04-08,42,,burners-furnaces-atomization,버너·화격자·연소장치,boiler-installation-combustion,burners-furnaces-atomization,버너·화격자·연소장치,boiler-installation-combustion,automatic,20,fuel-properties,14,high,false,fuel-properties:14,본문:버너,서비스 탱크는 자연압에 의하여 유류연료가 잘 공급될 수 있도록 버너보다 몇 m 이상 높은 장소에 설치하여야 하는가?
20120408_043,2012-04-08,43,,boiler-types-construction,보일러 형식·구조·재료,boiler-operation-basics,operation-maintenance-preservation,기동·운전·정지·보존,boiler-operation-maintenance,pdf-reviewed,15,heat-steam-thermodynamics,14,low,false,heat-steam-thermodynamics:14,선택지:보일러 형식 | 선택지:재료·제작,보일러의 증기압력 상승시의 운전관리에 관한 일반적 주의사항으로 거리가 먼 것은?
20120408_044,2012-04-08,44,,operation-maintenance-preservation,기동·운전·정지·보존,boiler-operation-maintenance,operation-maintenance-preservation,기동·운전·정지·보존,boiler-operation-maintenance,automatic,22,draft-flue-gas,9,high,false,,본문:기동·점화 | 본문:점검·정비,사용 중인 보일러의 점화 전에 점검해야 될 사항으로 가장 거리가 먼 것은?
20120408_045,2012-04-08,45,,piping-fittings-valves,배관·이음쇠·밸브,boiler-piping-insulation,piping-fittings-valves,배관·이음쇠·밸브,boiler-piping-insulation,automatic,24,water-treatment-corrosion,9,high,false,,본문:배관 | 본문:강관 규격,저온 배관용 탄소 강관의 종류의 기호로 맞는 것은?
20120408_046,2012-04-08,46,,environmental-pollution-control,집진·환경설비,boiler-accessory-equipment,environmental-pollution-control,집진·환경설비,boiler-accessory-equipment,automatic,25,fuel-properties,7,high,false,,선택지:분진·매연 | 본문:매연 계측,링겔만 농도표는 무엇을 계측하는데 사용되는가?
20120408_047,2012-04-08,47,,heating-systems,증기·온수·복사난방,boiler-piping-insulation,heating-systems,증기·온수·복사난방,boiler-piping-insulation,automatic,26,piping-fittings-valves,10,high,false,,본문:난방 방식 | 본문:난방 배관,온수난방 배관시공 시 배관 구배는 일반적으로 얼마 이상이어야 하는가?
20120408_048,2012-04-08,48,,piping-fittings-valves,배관·이음쇠·밸브,boiler-piping-insulation,piping-fittings-valves,배관·이음쇠·밸브,boiler-piping-insulation,automatic,45,automatic-control-interlocks,0,high,false,,본문:배관 | 본문:이음쇠 | 선택지:패킹·가스켓 | 본문:신축·지지,배관 이음 중 슬리브 형 신축이음에 관한 설명으로 틀린 것은?
20120408_049,2012-04-08,49,,failures-accidents-safety,고장·사고·작업안전,boiler-work-safety,failures-accidents-safety,고장·사고·작업안전,boiler-work-safety,automatic,28,automatic-control-interlocks,0,high,false,,본문:사고·안전 | 본문:취급상 사고,보일러 사고를 제작상의 원인과 취급상의 원인으로 구별할 때 취급상의 원인에 해당하지 않는 것은?
20120408_050,2012-04-08,50,,boiler-types-construction,보일러 형식·구조·재료,boiler-operation-basics,boiler-types-construction,보일러 형식·구조·재료,boiler-operation-basics,automatic,12,piping-fittings-valves,10,medium,false,piping-fittings-valves:10,본문:보일러 구조,"보일러의 옥내설치 시 보일러 동체 최상부로부터 천정, 배관 등 보일러 상부에 있는 구조물까지의 거리는 몇 m 이상이어야 하는가?"
20120408_051,2012-04-08,51,,energy-laws-inspection,에너지 관계법규·검사,energy-laws-and-inspection,energy-laws-inspection,에너지 관계법규·검사,energy-laws-and-inspection,automatic,62,automatic-control-interlocks,0,high,false,,본문:저탄소·녹색성장 | 본문:신재생에너지 | 본문:신재생에너지 표기 변형 | 선택지:에너지원단위,저탄소 녹색정상 기본법에서 국내 총소비에너지량에 대하여 신·재생에너지 등 국내 생산에너지량 및 우리나라가 국외에서 개발(지분 취득 포함한다)한 에너지량을 합한 양이 차지하는 비율을 무엇이라고 하는가?
20120408_052,2012-04-08,52,,energy-laws-inspection,에너지 관계법규·검사,energy-laws-and-inspection,energy-laws-inspection,에너지 관계법규·검사,energy-laws-and-inspection,automatic,16,automatic-control-interlocks,0,high,false,,선택지:법령·행정 | 본문:에너지사용·진단,"에너지사용계획의 검토기준, 검토방법, 그 밖에 필요한 사항을 정하는 령은?"
20120408_053,2012-04-08,53,,energy-laws-inspection,에너지 관계법규·검사,energy-laws-and-inspection,energy-laws-inspection,에너지 관계법규·검사,energy-laws-and-inspection,automatic,46,automatic-control-interlocks,0,high,false,,본문:에너지이용합리화법 | 본문:법령·행정 | 본문:열사용기자재,에너지이용합리화법상 검사대상기기 조종자를 반드시 선임해야함에도 불구하고 선임하지 아니 한 자에 대한 벌칙은?
20120408_054,2012-04-08,54,,boiler-types-construction,보일러 형식·구조·재료,boiler-operation-basics,boiler-types-construction,보일러 형식·구조·재료,boiler-operation-basics,automatic,27,energy-laws-inspection,14,high,false,,선택지:보일러 형식 | 선택지:보일러 구조 | 본문:재료·제작,열사용기자재 관리규칙에서 용접검사가 면제될 수 있는 보일러의 대상 범위로 틀린 것은?
20120408_055,2012-04-08,55,,energy-laws-inspection,에너지 관계법규·검사,energy-laws-and-inspection,energy-laws-inspection,에너지 관계법규·검사,energy-laws-and-inspection,automatic,12,automatic-control-interlocks,0,high,false,,본문:법령·행정,관리업체(대통령령으로 정하는 기준량 이상의 온실가스 배출업체 및 에너지소비업체)가 사업장별 명세서를 거짓으로 작성하여 정부에 보고하였을 경우 부과하는 과태료로 맞는 것은?
20120408_056,2012-04-08,56,,insulation-materials,보온·단열재,boiler-piping-insulation,insulation-materials,보온·단열재,boiler-piping-insulation,automatic,20,automatic-control-interlocks,0,high,false,,본문:보온재,보온재를 유기질 보온재와 무기질 보온재로 구분할 때 무기질 보온재에 해당하는 것은?
20120408_057,2012-04-08,57,,heating-systems,증기·온수·복사난방,boiler-piping-insulation,heating-systems,증기·온수·복사난방,boiler-piping-insulation,automatic,29,heating-load-radiators,10,high,false,,본문:난방 방식 | 선택지:방열기 | 본문:난방 배관,온수난방 배관 방법에서 귀환관의 종류 중 직접귀환 방식의 특징 설명으로 옳은 것은?
20120408_058,2012-04-08,58,,fuel-properties,연료 특성·발열량,boiler-installation-combustion,fuel-properties,연료 특성·발열량,boiler-installation-combustion,automatic,14,piping-fittings-valves,10,high,false,piping-fittings-valves:10 | water-treatment-corrosion:8,본문:유류·중유,보일러의 유류배관의 일반사항에 대한 설명으로 틀린 것은?
20120408_059,2012-04-08,59,,insulation-materials,보온·단열재,boiler-piping-insulation,insulation-materials,보온·단열재,boiler-piping-insulation,automatic,36,boiler-types-construction,12,high,false,,본문:보온재 | 본문:단열,합성수지 또는 고무질 재료를 사용하여 다공질 제품으로 만든 것이며 열전도율이 극히 낮고 가벼우며 흡수성은 줄지 않으나 굽힘성이 풍부한 보온재는?
20120408_060,2012-04-08,60,,energy-laws-inspection,에너지 관계법규·검사,energy-laws-and-inspection,energy-laws-inspection,에너지 관계법규·검사,energy-laws-and-inspection,automatic,18,automatic-control-interlocks,0,high,false,,본문:에너지법,에너지법에서 사용하는“에너지”의 정의를 가장 올바르게 나타낸 것은?
20120722_001,2012-07-22,1,,boiler-types-construction,보일러 형식·구조·재료,boiler-operation-basics,boiler-types-construction,보일러 형식·구조·재료,boiler-operation-basics,automatic,20,automatic-control-interlocks,0,high,false,,선택지:형식 고유명 | 본문:보일러 구조,보일러에서 노통의 약한 단점을 보완하기 위해 설치하는 약 1m 정도의 노통이음을 무엇이라고 하는가?
20120722_002,2012-07-22,2,,burners-furnaces-atomization,버너·화격자·연소장치,boiler-installation-combustion,burners-furnaces-atomization,버너·화격자·연소장치,boiler-installation-combustion,automatic,16,fuel-properties,7,high,false,,본문:분무·미립화,연소방식을 기화연소방식과 무화연소방식으로 구분할 때 일반적으로 무화연소방식을 적용해야 하는 연료는?
20120722_003,2012-07-22,3,,draft-flue-gas,통풍·연도·굴뚝,boiler-installation-combustion,draft-flue-gas,통풍·연도·굴뚝,boiler-installation-combustion,automatic,16,automatic-control-interlocks,9,high,false,automatic-control-interlocks:9,본문:송풍기,보일러의 인토록제어 중 송풍기 작동 유무와 관련이 가장 큰 것은?
20120722_004,2012-07-22,4,,boiler-types-construction,보일러 형식·구조·재료,boiler-operation-basics,boiler-types-construction,보일러 형식·구조·재료,boiler-operation-basics,automatic,38,automatic-control-interlocks,0,high,false,,본문:보일러 형식 | 선택지:형식 고유명 | 본문:보일러 구조,보일러를 본체 구조에 따라 분류하면 원통형 보일러와 수관식 보일러로 크게 나눌 수 있다. 수관식 보일러에 속하지 않는 것은?
20120722_005,2012-07-22,5,,auxiliary-feedwater-equipment,급수·부대설비,boiler-auxiliary-equipment,auxiliary-feedwater-equipment,급수·부대설비,boiler-auxiliary-equipment,pdf-reviewed,12,boiler-types-construction,12,low,true,boiler-types-construction:12 | fuel-properties:10,본문:증기 부대설비,수관보일러에 설치하는 기수분리기의 종류가 아닌 것은?
20120722_006,2012-07-22,6,,boiler-types-construction,보일러 형식·구조·재료,boiler-operation-basics,boiler-types-construction,보일러 형식·구조·재료,boiler-operation-basics,automatic,30,auxiliary-feedwater-equipment,17,high,false,auxiliary-feedwater-equipment:17,본문:보일러 형식 | 본문:보일러 구조,수관식 보일러의 일반적인 장점에 해당하지 않는 것은?
20120722_007,2012-07-22,7,,heat-steam-thermodynamics,열·증기·열역학 기초,boiler-operation-basics,heat-steam-thermodynamics,열·증기·열역학 기초,boiler-operation-basics,automatic,14,automatic-control-interlocks,0,high,false,,본문:압력·온도 기초,다음 중 물의 임계압력은 어느 정도인가?
20120722_008,2012-07-22,8,,efficiency-output-heat-balance,효율·증발량·열정산,boiler-efficiency-heat-balance,efficiency-output-heat-balance,효율·증발량·열정산,boiler-efficiency-heat-balance,automatic,22,automatic-control-interlocks,0,high,false,,본문:증발량,"급수온도 21℃에서 압력 14kgf/cm2, 온도 250℃의 증기를 시간당 14000kg을 발생하는 경우의 상당증발량은 약 몇 kg/h인가? (단, 발생증기의 엔팔피는 635kcal/kg이다.)"
20120722_009,2012-07-22,9,,safety-devices,안전장치·연소안전,boiler-protection-devices,safety-devices,안전장치·연소안전,boiler-protection-devices,automatic,18,automatic-control-interlocks,0,high,false,,본문:안전밸브·방출밸브,스프링식 안전밸브에서 저양정식인 경우는?
20120722_010,2012-07-22,10,,auxiliary-feedwater-equipment,급수·부대설비,boiler-auxiliary-equipment,auxiliary-feedwater-equipment,급수·부대설비,boiler-auxiliary-equipment,automatic,18,piping-fittings-valves,8,high,false,,본문:급수펌프,인젝터의 작동불량 원인과 관계가 먼 것은?
20120722_011,2012-07-22,11,,instruments-accessories,계측·부속장치,boiler-accessory-equipment,instruments-accessories,계측·부속장치,boiler-accessory-equipment,automatic,16,piping-fittings-valves,5,high,false,,본문:압력·온도·유량계,증기보일러에서 압력계 부착방법에 대한 설명으로 틀린 것은?
20120722_012,2012-07-22,12,,burners-furnaces-atomization,버너·화격자·연소장치,boiler-installation-combustion,burners-furnaces-atomization,버너·화격자·연소장치,boiler-installation-combustion,automatic,20,piping-fittings-valves,5,high,false,,본문:버너,보일러용 가스버너에서 외부혼합형 가스버너의 대표적 형태가 아닌 것은?
20120722_013,2012-07-22,13,,instruments-accessories,계측·부속장치,boiler-accessory-equipment,instruments-accessories,계측·부속장치,boiler-accessory-equipment,automatic,18,water-treatment-corrosion,8,high,false,,본문:분출장치,보일러 분출장치의 분출시기로 적절하지 않은 것은?
20120722_014,2012-07-22,14,,automatic-control-interlocks,자동제어·인터록,boiler-control-systems,automatic-control-interlocks,자동제어·인터록,boiler-control-systems,automatic,36,auxiliary-feedwater-equipment,0,high,false,,본문:자동제어 | 본문:제어량·조작량,보일러 자동제어에서 신호전달방식이 아닌 것은?
